,track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
4204,3shIhDIJrwJIT4RmGgKXB2,"Killing Me Softly - Live in London, 2004",Youngblood Brass Band,6,0.644,0.623,11,-12.212,1,0.153,0.00292,0.816,0.164,0.493,134.652,4.88,4
4205,47IWLfIKOKhFnz1FUEUIkE,A Boy Brushed Red Living In Black And White,Underoath,65,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229,4.04,4
4206,2xa0ahgASBAcfn9W1B8QEr,Why Can't Somebody Love Me? - 2004 Remaster,Edgar Broughton Band,5,0.895,0.253,1,-11.029,1,0.0765,0.0139,0.685,0.0795,0.139,131.018,6.78,4
4207,7i7UIbm5E0DD7aSOYvwp2v,Oh (feat. Ludacris),Ciara,66,0.636,0.7,1,-3.099,0,0.421,0.341,0.0,0.161,0.924,88.817,4.12,4
4208,6hXHNtSKz4WDjqsSUFLPwS,Goin' to Chicago Blues - 2004 Remaster,Count Basie,3,0.444,0.373,4,-19.23,1,0.0712,0.8,0.0918,0.687,0.828,153.894,2.1,4
4209,6MgGapP3EPFm9kYUvYBTZR,I'll Fly Away,Kanye West,67,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,5.03,4
4210,1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,Ray LaMontagne,66,0.531,0.97,9,-5.586,1,0.0553,0.0138,0.00485,0.0865,0.509,100.009,3.02,4
4211,3ar7MCV1IqkItfpb9oSSH5,Flight Time,Pascal Rioux,17,0.49,0.774,0,-5.436,0,0.0604,0.00305,8.16e-05,0.12,0.297,153.048,4.56,4
4212,2b8QQqf8Vwb7bfz22ja8Fk,Over And Over,Nelly,66,0.754,0.318,4,-8.685,1,0.041,0.908,6.95e-06,0.093,0.467,112.017,3.65,4
4213,5Q11uqqJK1DgNjAMXSbn77,B + A,The Beta Band,8,0.557,0.728,6,-6.181,1,0.0405,0.00156,5.13e-06,0.118,0.216,118.241,5.03,4
4214,2fSIF8CJhoc9CJhF9vJDXp,Jolene,Ray LaMontagne,65,0.278,0.944,9,-7.689,1,0.0731,0.0313,0.000874,0.97,0.777,158.774,4.16,4
4215,7r5Z6nrL9OGfQZqtzXc5zB,Inner Meet Me,The Beta Band,8,0.77,0.804,4,-5.479,1,0.0623,0.16,1e-05,0.193,0.568,94.017,3.43,4
4216,26liGJfeDiHLVn0qTETkt1,Blueberry Yum Yum,Ludacris,64,0.469,0.496,2,-12.796,1,0.0319,0.655,0.795,0.156,0.27,97.241,1.63,4
4217,7uieMwchF4OojTEr2Eam1Y,"Champagner Polka, Musikalischer Scherz, Op. 211",Johann Strauss II,19,0.751,0.731,6,-4.419,0,0.0308,0.0838,0.0,0.0556,0.973,97.007,3.61,4
4218,7wL7Lb8Q3aYyq6gmRL0PZq,Graduation Day,Kanye West,67,0.776,0.964,6,-5.065,1,0.0741,0.0765,0.63,0.0658,0.0751,127.993,5.34,4
4219,5uzHmGAtObiWJXqzc0TffS,Sick And Tired,Cross Canadian Ragweed,62,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,3.51,4
4220,2nUy0ifVE7UwtOK4rugFsP,The End of Heartache,Killswitch Engage,65,0.288,0.418,8,-11.567,1,0.0365,0.835,2.79e-06,0.107,0.0688,109.936,2.45,4
4221,4SCIw9LtSvGAc5oZ6jMbPc,彼女の隣人,Motoharu Sano,10,0.561,0.764,2,-6.645,0,0.138,0.373,0.0,0.157,0.598,145.158,3.54,4
4222,45zvStEMsXp8z45OQRhWFJ,American Idiot,Green Day,68,0.506,0.74,2,-8.449,0,0.0383,0.00293,1.81e-05,0.128,0.702,130.784,5.03,4
4223,1ZxShDA7JPXfgyXq0Vd5JZ,ฉันมาบอกเขา,PUP,20,0.578,0.631,9,-6.518,0,0.309,0.0243,0.0,0.0665,0.716,96.332,1.98,4
4224,6IZF8hi9J6EtFDLQqOlSbu,The Flower Garden,Joe Hisaishi,68,0.593,0.626,4,-11.287,1,0.0317,0.0931,0.166,0.218,0.753,150.483,6.11,4
4225,7cxOL3nvmqd6w811wOlWT1,Paint Me A Birmingham,Tracy Lawrence,63,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,4.12,4
4226,7gVGHGrf8KUE59qruRDBYe,Udoon Udoon Kardi Jawani,Surjit Bindrakhia,20,0.363,0.998,0,-4.923,0,0.0489,0.00158,0.958,0.384,0.745,161.975,1.97,4
4227,1yc53HK08sDab7PDFgnLWk,Laid to Rest,Lamb of God,68,0.582,0.621,11,-6.183,0,0.283,0.00317,0.0,0.111,0.331,179.458,4.36,4
4228,0Pb8oOWMpYLROCOV9CfrBT,Manke,Gurdas Maan,22,0.83,0.718,11,-9.929,1,0.133,0.00591,0.62,0.0995,0.161,96.548,3.98,4
4229,2G74yhtIMW8tJY5I83dS4Z,Amor del Bueno,Reyli Barba,77,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,2.86,4
4230,2jzdlM8TIb4SSfCjDuWYPf,Arcadia [ASOT 182] - Original Mix,Gabriel & Dresden,8,0.632,0.776,10,-14.111,0,0.0325,0.0039,0.913,0.105,0.733,131.772,2.43,4
4231,66iygyOSvvoQQsKJ1vEXfT,Tú de Qué Vas,Franco De Vita,78,0.728,0.5,4,-6.214,0,0.0344,0.0749,5.84e-06,0.108,0.382,138.528,4.72,4
4232,0JqDuTIbCa6Wp4JvmCjkgu,Language [Mix Cut] - Original Mix,Hammer & Bennett,5,0.475,0.982,11,-7.309,0,0.0538,1.14e-05,0.791,0.0805,0.424,135.1,0.95,4
4233,4Zd6gElrsmSyVomurxAPOD,Por Mujeres Como Tú,Pepe Aguilar,74,0.605,0.584,11,-7.043,0,0.197,0.286,0.0,0.235,0.464,125.802,4.09,4
4234,5Wa7lI8ktFHkqQlntC1HVN,Stonecold [ASOT 182] - Original Mix,Bossanova,7,0.593,0.398,8,-10.841,1,0.0298,0.867,0.0142,0.119,0.531,115.965,3.42,4
4235,3yEtuhGR8jOtusa29jWrhG,Tu Amor Me Hace Bien - Salsa Version,Marc Anthony,73,0.787,0.765,0,-6.331,1,0.0265,0.231,1.79e-05,0.323,0.964,115.979,3.41,4
4236,7wfTQsy2Cp0yjOuoNpwTYU,French Kiss,Krosfyah Feat. Edwin Yearwood,5,0.297,0.319,3,-8.455,1,0.028,0.557,0.955,0.154,0.187,139.817,2.89,4
4237,7xyYsOvq5Ec3P4fr6mM9fD,Hysteria,Muse,74,0.419,0.871,11,-6.432,0,0.468,0.715,0.0,0.211,0.577,201.451,2.51,4
4238,4gycgUFlK6vPk3BbVUOcLV,"Idea for House Track (Original Demo Recordings, From Cassette, 1997)",The Beta Band,5,0.353,0.974,4,-5.747,1,0.125,0.00154,3.05e-05,0.105,0.359,163.084,3.64,4
4239,0BpKPyXhWsTaWkgXeOd1Sn,Thank You for the Venom,My Chemical Romance,67,0.878,0.417,7,-6.799,1,0.361,0.0444,0.0,0.0833,0.904,77.49,5.43,4
4240,0TtXc5X2O4JbY84WDQwShs,It's Not Too Beautiful,The Beta Band,7,0.326,0.917,11,-6.286,0,0.0904,6.55e-05,5.87e-05,0.276,0.292,102.594,3.79,3
4241,5bTuwAgYUD5MABOIPH8ZMt,You Know What They Do to Guys Like Us in Prison,My Chemical Romance,67,0.421,0.858,1,-4.535,1,0.0963,0.0134,0.0,0.067,0.491,173.255,3.45,4
4242,0mh1tJsi1W8JQb26PlKbHY,Dogs Got a Bone,The Beta Band,7,0.528,0.725,7,-6.943,1,0.0312,8.18e-06,0.00158,0.15,0.839,86.945,2.81,4
4243,1th3G3okofWlvGWAAR7Y4V,School Spirit,Kanye West,66,0.473,0.657,6,-6.278,1,0.024,0.0454,2.41e-06,0.068,0.294,74.996,3.75,4
4244,2nJb5L63QVHFhPmMx8Ayjp,Needles In My Eyes,The Beta Band,6,0.443,0.865,5,-4.416,0,0.044,0.00728,0.027,0.961,0.256,94.909,5.54,4
4245,7j9iuJvGg8Ve2O20CO8Oho,Dueño de Ti,"Sergio Vega ""El Shaka""",72,0.419,0.932,1,-3.604,0,0.106,0.00171,0.0,0.137,0.445,169.881,4.47,4
4246,6IrnpsckOjx6r4hFSWDo7G,She's the One,The Beta Band,7,0.164,0.671,9,-6.145,1,0.0321,6.73e-05,0.0124,0.0648,0.192,166.284,5.1,4
4247,3UULkHdmLDqBDPmBYltoRE,Metalingus,Alter Bridge,70,0.8,0.496,7,-7.135,1,0.0506,0.000298,0.0,0.0697,0.357,128.29,4.27,4
4248,72SZGz5dyLl7iah4Ly13e8,The House Song,The Beta Band,7,0.551,0.211,3,-11.973,1,0.0827,0.816,0.0,0.0786,0.405,79.168,4.23,4
4249,4BFMQ15vXr626UOoZL8bUI,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,72,0.239,0.25,6,-11.414,1,0.0289,0.76,0.0,0.124,0.564,172.338,1.16,4
4250,52WpgWPYYQZPTLQGC8OzYZ,十代の潜水生活―Teenage Submarine,Motoharu Sano,9,0.61,0.746,5,-8.362,0,0.0426,0.0775,0.019,0.967,0.512,120.904,4.95,4
4251,17larILaMHwsprsMFnYI77,Big Poppa - 2005 Remaster,The Notorious B.I.G.,68,0.504,0.321,7,-13.807,1,0.0316,0.149,0.000107,0.147,0.577,170.134,5.1,3
4252,6wpHEwuMnT86DFsGdpzkYU,ヤング・フォーエバー,THE HOBO KING BAND,8,0.775,0.77,8,-8.525,0,0.0446,0.0242,0.909,0.0915,0.852,119.8,8.08,4
4253,6TclVCUxDQm9s3Bey6Ao8H,Almost,Bowling For Soup,64,0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,4.23,4
4254,0yrlDkuFrwTd6bgVBCkVAB,กบ,หวิว,19,0.442,0.761,9,-8.619,1,0.0691,0.00285,0.735,0.0945,0.252,175.817,6.59,4
4255,7dyluIqv7QYVTXXZiMWPHW,Numb / Encore,JAY-Z,72,0.588,0.142,7,-15.196,1,0.0329,0.863,0.000162,0.0953,0.288,119.656,4.18,4
4256,3LuSNr0lr99mxO5j782WBm,ในสายลม,เอ๊ะ ศศิกานต์,15,0.518,0.729,2,-11.856,1,0.174,0.469,0.803,0.302,0.369,90.661,6.33,4
4257,0bHs3ly4Bv5BlzE3KrePfX,Golden,Jill Scott,62,0.962,0.637,9,-5.553,1,0.106,0.0368,0.022,0.156,0.311,126.707,3.92,4
4258,0V9zWokWpffjMclDom454X,รักคนมีเจ้าของ,ไอ..น้ำ,20,0.577,0.544,3,-18.637,1,0.418,0.88,0.934,0.739,0.772,74.266,2.33,4
4259,3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,Ludovico Einaudi,76,0.418,0.447,0,-9.058,0,0.338,0.684,2.1e-06,0.414,0.869,169.336,1.36,4
4260,1CjQCQsl9FDb3WhjGcFOzG,There Goes My Life,Kenny Chesney,62,0.601,0.653,7,-9.0,1,0.0345,0.256,3.02e-05,0.745,0.632,121.463,3.63,4
4261,025xUHtVUCv36kqJ2oyVid,รออยู่ตรงนี้,Hum,14,0.593,0.576,7,-5.52,1,0.0264,0.223,1.83e-06,0.0808,0.275,138.084,4.56,4
4262,4svCVV4VHEL3Z4efES868h,Go DJ,Lil Wayne,63,0.501,0.58,0,-9.392,1,0.0281,0.151,2.34e-05,0.651,0.295,83.566,3.89,4
4263,33zyVbg5toWuFcLmJOfW9r,Neptune - 2004 Remaster,Edgar Broughton Band,4,0.469,0.976,0,-3.569,0,0.111,0.000287,0.217,0.0636,0.222,124.001,4.97,4
4264,1p5kC161fWMA2QlwV3Vi4W,Fuck It (I Don't Want You Back),Eamon,68,0.646,0.691,8,-5.586,1,0.0385,0.00359,0.0112,0.0577,0.327,98.032,6.01,4
4265,52pn4RgrFA9PUsHyCARgBX,Synaesthesia [ASOT 182] - Ferry Corsten Remix,The Thrillseekers,6,0.381,0.984,1,-2.42,1,0.0638,2.53e-05,6.91e-05,0.27,0.81,186.081,2.91,4
4266,3WAmQiYrwDqItWpCBPh40k,Volveré (Tornero),K-Paz De La Sierra,62,0.6,0.503,5,-6.997,1,0.0247,0.348,0.0,0.152,0.578,73.971,4.25,4
4267,3ekeIsFVVjtNFpNq46Sa0q,Phantom Manor [ASOT 182] - Original Mix,Mark Norman,6,0.0999,0.181,0,-17.599,0,0.0424,0.94,0.888,0.105,0.0922,71.277,2.98,4
4268,58KPPL1AdLHMvR2O2PZejr,Jesus of Suburbia,Green Day,69,0.625,0.803,7,-8.036,1,0.0283,0.0269,6.05e-06,0.966,0.786,125.978,4.78,4
4269,3I3piouyIx4q3dS8wgb0mX,The Morning After [ASOT 182] - The Thrillseekers Remix,8 Wonders,6,0.545,0.428,6,-9.388,1,0.0279,0.319,0.0,0.114,0.335,131.784,3.8,4
4270,0oXLSuno5adlHcPzlzs8l6,Duele El Amor,Aleks Syntek,73,0.735,0.976,7,-4.648,1,0.0634,0.313,0.0131,0.201,0.961,168.444,4.36,4
4271,6QXdCgN9Bjxk3CMe5XJlK6,Voller Sterne [ASOT 182] - Super8 Remix,Mirco de Govia,6,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3.84,3
4272,7yXibbAYi4to5oQTeO738f,Pieces Of Me,Ashlee Simpson,62,0.715,0.898,5,-7.842,0,0.0507,0.524,1.97e-05,0.0962,0.892,120.007,7.49,4
4273,4TGgT0smfvUjiMtn7b0YJp,Not Even Winds [Mix Cut] - Original Mix,O.C.,4,0.77,0.373,1,-6.931,1,0.0328,0.317,0.0,0.217,0.293,131.975,4.03,4
4274,3mtukCAgd0mE260QcBfXAX,Love Song,311,63,0.629,0.686,11,-14.612,0,0.193,0.0355,0.902,0.224,0.347,131.825,2.91,4
4275,3DntxvwGzp4dRG8tMIkzmi,Taurus [Mix Cut] - Original Mix,Starsign,4,0.607,0.629,11,-5.931,1,0.0316,0.405,0.0,0.203,0.567,80.11,3.97,4
4276,2mp3sLUNQaJ025Lx5f4AAJ,Must Be Nice,Lyfe Jennings,62,0.541,0.967,10,-7.013,1,0.0359,0.00224,0.928,0.059,0.773,130.269,1.66,4
4277,5ByB5hLkKIHZAdmHysDPdW,Largo [ASOT 182] - Original Mix,Markus Schulz,7,0.351,0.29,2,-7.691,1,0.0313,0.846,3.15e-05,0.162,0.342,183.693,4.39,4
4278,3DOxMCaNBNvnjSzpHUSjE3,Leave (Get Out),JoJo,69,0.44,0.933,2,-15.191,1,0.0388,0.00253,0.85,0.218,0.363,136.23,1.88,4
4279,583GXbCvZWj70rkcGRUrbk,All Day [ASOT 182] - Original Mix,Carl B,6,0.691,0.658,0,-6.496,1,0.0359,0.398,4.58e-05,0.112,0.617,97.68,5.0,4
4280,7DXNTiUCWJvomSGEGMr3H8,New Year's Day,Charlie Robison,61,0.911,0.772,0,-7.875,1,0.0746,0.0417,0.00112,0.0839,0.89,115.049,3.79,4
4281,5vNFjNxFVLVDgH91WXfYDr,Find [Mix Cut] - Andy Moor Remix,Ridgewalkers,4,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,3.79,4
4282,7sZCAHP2duHwr5M5K7lHsb,Selfish,Slum Village,64,0.649,0.498,6,-14.882,1,0.203,0.16,0.943,0.0618,0.311,107.028,1.66,4
4283,6h6idE3XUNtclxUAoaif2s,Exit [Mix Cut] - Robert Nickson Remix,Vadim Zhukov,3,0.486,0.977,7,-3.463,1,0.0603,0.00237,0.0,0.298,0.413,103.501,3.68,4
4284,1xbw6jObdWhPSoN9MflOSA,Pobre Diabla,Don Omar,61,0.663,0.589,7,-9.958,1,0.0463,0.444,0.348,0.0771,0.239,91.249,8.5,4
4285,0rZHDHSI9LgebuITGF05GD,Adagio For Strings [ASOT 182] - Original Mix,Tiësto,7,0.387,0.913,8,-3.761,1,0.0814,0.00366,0.0,0.136,0.674,185.957,2.9,4
4286,5dpDrUG52yI3s1AQRlaypA,All Downhill From Here,New Found Glory,61,0.316,0.515,9,-10.204,1,0.0286,0.554,0.204,0.152,0.682,144.278,5.98,4
4287,1eNfbRBLRaniDj675iUiWB,Talk Like A Stranger [Mix Cut] - Markus Schulz Mix,Deepsky,3,0.483,0.787,5,-5.422,0,0.21,0.339,0.0,0.236,0.592,84.81,3.04,4
4288,7lurcq2Yw96B1K0KOJAHxg,Southside,Lloyd,64,0.468,0.384,4,-13.364,1,0.107,6.76e-05,0.478,0.371,0.214,139.564,4.54,4
4289,416NyfeVY6rQNxwNZZ1fml,Sanctuary [Mix Cut] - Ivan Gough Remix,Origene,4,0.734,0.676,10,-0.007,1,0.047,0.314,0.0,0.0646,0.774,146.181,3.68,3
4290,2amzrvbxYiq8AxGntIiw5V,Fall to Pieces,Velvet Revolver,67,0.463,0.661,2,-10.217,1,0.039,0.131,0.468,0.0653,0.572,156.268,8.36,4
4291,2Vn9A3AYu0DswYbUVojDEl,Mind Circles [Mix Cut] - Perry O'Neil Remix,St. John vs Locust,4,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0.0,0.0958,0.163,109.905,4.33,4
4292,0O7lENhqOySbsL743G7PqD,"Vermilion, Pt. 2",Slipknot,70,0.75,0.411,7,-16.468,1,0.0916,0.569,0.44,0.127,0.328,108.562,7.26,4
4293,6pTwaAOif64XC2cyy9wVw8,Yimanya [ASOT 182] - Original Mix,Filterheadz,7,0.7,0.781,6,-8.255,0,0.0507,0.0874,0.00342,0.059,0.385,108.695,4.82,4
4294,4tAru66VGVLWYjg90UV4vJ,Culo,Pitbull,66,0.623,0.978,11,-2.837,1,0.0436,0.0097,0.131,0.108,0.849,124.037,3.14,4
4295,6pFEo5lR2tFxJyPr4mfm7Y,Pound [ASOT 182] - Original Mix,M.I.K.E.,6,0.73,0.608,9,-6.417,0,0.295,0.301,0.0,0.207,0.753,84.555,4.16,4
4296,3smCnGYSUF8BwNDjbpAZZA,Si Yo Fuera Ladrón,El Chapo De Sinaloa,69,0.521,0.929,0,-3.821,1,0.0392,0.0443,3.31e-06,0.0853,0.718,133.284,4.42,4
4297,3zYCiyKg170YI5eqlTVS4l,Foreplay [Mix Cut] - Original Mix,Probspot,4,0.546,0.882,11,-4.019,1,0.0394,0.000784,0.0,0.186,0.64,139.966,3.44,4
4298,1x0AirtLjfVquI0A9iBVep,Getting Away With Murder,Papa Roach,62,0.584,0.799,2,-6.218,1,0.0427,0.262,1.55e-06,0.114,0.611,150.003,3.89,4
4299,53hNJ73XaslTU2ziqo8pgm,Blue Fear [ASOT 182] - Agnelli & Nelson Remix,Armin van Buuren,7,0.685,0.803,2,-4.251,1,0.156,0.0601,0.0,0.546,0.799,107.005,3.42,4
4300,4dvQg9sD8k9y4qiEURuj8v,Lose My Breath,Destiny's Child,63,0.693,0.434,11,-6.371,1,0.0299,0.85,0.0,0.115,0.419,131.909,3.82,4
4301,2Gw45iQzIXGtYqxTWDQAIm,She Turns [Mix Cut] - Markus Schulz Remix,Departure,4,0.769,0.558,10,-6.232,0,0.0828,0.275,1.06e-06,0.0758,0.593,100.007,3.86,4
4302,2cViIXIe8Pbd1sOJExMJlK,Cemetery Drive,My Chemical Romance,65,0.754,0.853,9,-4.852,1,0.0311,0.283,0.0,0.0887,0.71,115.985,3.29,4
4303,4z9GfgQ5KWSsF2IICO0zbV,Out Of Our Lives [ASOT 182] - Original Mix,Active Sight,6,0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,5.96,1
4304,6um5ccNzX7k3SRsVnLupvI,A Decade Under The Influence,Taking Back Sunday,62,0.596,0.821,1,-9.745,1,0.0324,4.93e-05,0.646,0.112,0.688,127.941,3.34,4
4305,6gY3gcf6WxVyUXlWWRLKVJ,Exit [ASOT 182] - Robert Nickson Remix,Vadim Zhukov,7,0.577,0.483,4,-8.141,1,0.0324,0.0337,6.22e-06,0.3,0.218,135.77,5.04,4
4306,6UIxGIqWlO5wsddY44AV1R,Naked as We Came,Iron & Wine,66,0.604,0.472,9,-7.877,1,0.0353,0.486,1.44e-05,0.0956,0.275,174.021,4.04,4
4307,6NTWqttkvmM6ZFYb5QcAYr,Burned With Desire [ASOT 182] - Original Mix,Armin van Buuren,6,0.736,0.792,6,-3.137,1,0.146,0.0617,0.0,0.223,0.699,157.955,4.7,4
4308,50tmOF513elS7K3HrwYq29,Recostada En La Cama,El Chapo De Sinaloa,68,0.27,0.764,2,-6.853,1,0.031,0.0045,0.00504,0.132,0.722,141.044,4.34,4
4309,4094jkPP4OOfpg9xfQ8VC1,Naked Angel [ASOT 182] - Original Mix,Solarstone,6,0.828,0.653,0,-6.245,0,0.0653,0.214,3.25e-06,0.0404,0.575,68.507,3.75,4
4310,1Jwc3ODLQxtbnS8M9TflSP,Walk Like an Egyptian,The Bangles,67,0.489,0.864,8,-15.255,1,0.0318,7.61e-05,0.7,0.0906,0.725,137.581,1.4,4
4311,5ShRDLNVSGgQsQISN82rZC,I Know You're Gone [Mix Cut] - Original Mix,Max Graham,4,0.648,0.537,7,-6.376,1,0.0364,0.0793,1.31e-05,0.45,0.978,140.121,3.43,4
4312,2XgGdD5d2MW4RNx8KnIjVh,Wagon Wheel,Old Crow Medicine Show,63,0.55,0.999,6,-13.253,0,0.0562,9.47e-05,0.826,0.129,0.57,138.135,1.16,4
4313,6T0AWJSko26W2m29fvgILi,She Turns [ASOT 182] - Markus Schulz Remix,Departure,7,0.3,0.929,1,-3.214,1,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,9.14,4
4314,0CKba2KBPP9TFbh5Nf8i4P,Fast Cars And Freedom,Rascal Flatts,61,0.546,0.651,1,-16.721,0,0.0315,0.000281,0.947,0.126,0.176,138.973,1.61,4
4315,285bfKnzDZbIicxzH48KSM,Somewhere [ASOT 182] - Original Mix,Markus Schulz,6,0.674,0.774,6,-6.004,0,0.0349,0.325,1.52e-06,0.323,0.702,129.951,4.59,4
4316,4absiGHMelB8eH976ytjBj,Evil,Interpol,68,0.452,0.921,7,-13.184,1,0.0378,0.00158,0.935,0.694,0.508,138.259,1.62,4
4317,1VvJjqy12rBpcjOSdffM5H,Forbidden Colours [ASOT 182] - Original Mix,True Form,6,0.532,0.807,2,-4.301,1,0.057,0.0584,0.0,0.114,0.759,87.183,3.62,4
4318,69ZNzwrCGP6h5ewkJQWWaT,One Jump Ahead,Brad Kane,63,0.679,0.895,10,-6.576,0,0.152,0.000321,0.15,0.315,0.467,128.768,1.75,4
4319,1xT0Plyiq0d0245gm06S3j,Tranquility [Mix Cut] - Original Mix,Mark Otten,4,0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,3.53,4
4320,6GrrkiCRO3HYdgRpO4eKEL,Swing Life Away,Rise Against,61,0.615,0.925,10,-7.384,0,0.0778,0.000911,0.888,0.0612,0.835,129.432,1.05,4
4321,6sTBJjkzeR8n5NYm25WaKJ,Mind Circles [ASOT 182] - Perry O'Neil Remix,St. John,8,0.447,0.401,3,-11.232,0,0.378,0.657,0.0,0.127,0.644,82.235,3.89,4
4322,29FQEJUtBAnxWEkux39d7I,O Children,Nick Cave & The Bad Seeds,71,0.629,0.824,7,-14.5,0,0.0405,0.00114,0.814,0.0925,0.578,130.843,1.71,4
4323,2cSG5Wpfvk43fF4VtiZs9G,Mercury [ASOT 182] - Original Mix,John O'Callaghan,6,0.697,0.565,5,-6.899,1,0.201,0.161,4.73e-05,0.082,0.457,87.043,4.05,4
4324,0EZ5c3oWdpWIaYHvifMqI2,Para Que Regreses,El Chapo De Sinaloa,68,0.394,0.905,9,-12.648,1,0.0452,1.63e-05,0.77,0.485,0.357,139.113,1.15,4
4325,6BOMbuOi6jtNiT0Xyt7r6J,World On Fire [Mix Cut] - Junkie XL Club Mix,Sarah McLachlan,4,0.607,0.614,7,-7.326,1,0.0264,0.248,0.0,0.359,0.623,130.092,3.9,4
4326,6IxQ0PdozaZKch1m8tGCwb,All That I've Got,The Used,62,0.453,0.952,7,-6.691,1,0.0422,7.03e-05,0.872,0.527,0.679,130.431,2.19,4
4327,2mnXx7OebtCUhI1hTUer4c,The Search For Freedom [ASOT 182] - Original Mix,Active Sight,6,0.71,0.597,7,-6.468,1,0.239,0.221,0.0,0.432,0.49,95.769,3.76,4
4328,6Hmj7SrLRbreLVfVS7mV1S,Wake Up,Arcade Fire,67,0.436,0.982,1,-7.293,0,0.0531,3.35e-06,0.804,0.0765,0.298,135.709,1.65,4
4329,6yRxlAiPwNDuVbrmEa3u7Y,Dream Machine [ASOT 182] - Original Mix,DJ Ton T.B.,6,0.734,0.741,5,-7.016,1,0.0627,0.43,0.0194,0.0693,0.838,92.015,4.24,4
4330,0AKAxdNkwq9ZxRdW1DN9zW,Behind These Hazel Eyes,Kelly Clarkson,64,0.49,0.922,10,-13.712,0,0.0607,0.00269,0.812,0.129,0.0849,139.596,2.63,4
4331,3gQFGUklJAMK1noE20lk3h,Cosmic String [ASOT 182] - Original Mix,Marcos,6,0.428,0.934,9,-4.061,1,0.0926,8.31e-05,0.000431,0.108,0.724,167.988,3.21,4
4332,15cGdiAHmezm0P04jVAjMo,Letters from Home,John Michael Montgomery,61,0.677,0.776,1,-8.312,1,0.0641,0.00471,0.706,0.362,0.49,131.783,1.21,4
4333,3MYCpkrQUWCtl6biPkbg8v,The World Doesn't Know [Mix Cut] - Original Mix,Tilt,4,0.688,0.404,9,-9.481,0,0.0818,0.377,0.0,0.0813,0.448,75.007,4.63,3
4334,3njpLvANriMsdv3dgADEad,Get Back,Ludacris,64,0.786,0.828,5,-8.432,0,0.0852,0.00404,0.253,0.0726,0.346,128.575,1.87,4
4335,4wv4ttDUqUGLHHBMO4fJmB,Tranquility [ASOT 182] - Original Mix,Mark Otten,7,0.464,0.887,6,-4.65,1,0.0499,0.000429,0.333,0.126,0.23,132.759,4.52,4
4336,25YwwruYRtxe6RQdKtrZFS,Karma,Lloyd Banks,64,0.534,0.972,11,-9.242,1,0.0495,0.0221,0.949,0.19,0.579,131.788,1.58,4
4337,6GJYv7AhaIJ42C1d2ycyQD,Crossroads [Mix Cut] - Original Mix,Rio Addicts,4,0.589,0.442,4,-8.517,1,0.0291,0.334,0.000424,0.0987,0.0904,122.688,3.74,3
4338,7jLbTp3qZzah9kMIdW8e5M,Ghetto Gospel,2Pac,73,0.53,0.962,6,-13.653,0,0.0487,0.000526,0.932,0.343,0.943,135.289,1.66,4
4339,4UaMYpOzdIKLQFyOc8r9Qk,Talk With Me Waikiki,Joe Recca,8,0.858,0.656,6,-4.96,0,0.358,0.114,0.0,0.141,0.969,59.972,3.65,4
4340,7bZsx7Zif6FIhrcZrh0LVm,What You Waiting For?,Gwen Stefani,61,0.608,0.748,2,-14.432,1,0.0594,0.000199,0.32,0.228,0.428,137.537,1.63,4
4341,7ssPPiMwujXByPlxUPypw7,Children Of The Sun [ASOT 182] - Original Mix,Robert Gitelman,6,0.74,0.587,7,-3.118,1,0.0408,0.635,1.76e-06,0.317,0.855,146.081,3.34,4
4342,6qQIH999KekS3qFWqR5qMO,Baby Girl - 3rd Version/Remix/Single Version,Sugarland,61,0.596,0.946,11,-7.507,1,0.033,0.000249,0.535,0.165,0.542,131.803,1.46,4
4343,7rJd9cZmipTkdpii3VD6Sb,Spiral [ASOT 182] - Original Mix,Robert Nickson,6,0.564,0.968,1,-3.75,1,0.0631,0.000116,3.97e-05,0.226,0.352,103.885,3.19,4
4344,2a1JSfTePKhysdIif2bzut,Workout Plan,Kanye West,64,0.618,0.961,7,-13.132,1,0.0405,0.0006,0.724,0.149,0.596,138.157,1.16,4
